_TRI_FORM_TOTALS_EZ.REPORTING_YEAR,V_TRI_FORM_TOTALS_EZ.TRI_FACILITY_ID,V_TRI_FORM_TOTALS_EZ.FACILITY_NAME,V_TRI_FORM_TOTALS_EZ.STREET_ADDRESS,V_TRI_FORM_TOTALS_EZ.CITY_NAME,V_TRI_FORM_TOTALS_EZ.COUNTY_NAME,V_TRI_FORM_TOTALS_EZ.STATE_FIPS_CODE,V_TRI_FORM_TOTALS_EZ.STATE_ABBR,Code Expansion for State Abbreviation,V_TRI_FORM_TOTALS_EZ.ZIP_CODE,V_TRI_FORM_TOTALS_EZ.REGION,Code Expansion for Region,V_TRI_FORM_TOTALS_EZ.FAC_CLOSED_IND,V_TRI_FORM_TOTALS_EZ.ASGN_AGENCY,Code Expansion for Assigned Agency,V_TRI_FORM_TOTALS_EZ.ASSIGNED_AGENCY_CODE,V_TRI_FORM_TOTALS_EZ.ASGN_FEDERAL_IND,V_TRI_FORM_TOTALS_EZ.PARENT_CO_NAME,V_TRI_FORM_TOTALS_EZ.PARENT_CO_DB_NUM,V_TRI_FORM_TOTALS_EZ.STANDARDIZED_PARENT_COMPANY,V_TRI_FORM_TOTALS_EZ.EPA_REGISTRY_ID,V_TRI_FORM_TOTALS_EZ.INDUSTRY_SECTOR_CODE,V_TRI_FORM_TOTALS_EZ.PRIMARY_SIC,V_TRI_FORM_TOTALS_EZ.SIC_CODES,V_TRI_FORM_TOTALS_EZ.PRIMARY_NAICS,V_TRI_FORM_TOTALS_EZ.NAICS_CODE,V_TRI_FORM_TOTALS_EZ.CHEMICAL_NAME,V_TRI_FORM_TOTALS_EZ.TRI_CHEM_ID,V_TRI_FORM_TOTALS_EZ.CHEMICAL_ABSTRACT_NUMBER,V_TRI_FORM_TOTALS_EZ.SRS_IDENTIFIER,V_TRI_FORM_TOTALS_EZ.GENERIC_CHEM_NAME,V_TRI_FORM_TOTALS_EZ.MIXTURE_NAME,V_TRI_FORM_TOTALS_EZ.ELEMENTAL_METAL_INCLUDED,V_TRI_FORM_TOTALS_EZ.CARCINOGEN_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.CLEAN_AIR_ACT_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.R3350_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.DOC_CTRL_NUM,V_TRI_FORM_TOTALS_EZ.FORM_TYPE_IND,V_TRI_FORM_TOTALS_EZ.POSTMARK_DATE,V_TRI_FORM_TOTALS_EZ.ORIG_POSTMARK,V_TRI_FORM_TOTALS_EZ.TRADE_SECRET_IND,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_1,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_2,V_TRI_FORM_TOTALS_EZ.TOTAL_ONSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.AIR_FUG,V_TRI_FORM_TOTALS_EZ.AIR_STACK,V_TRI_FORM_TOTALS_EZ.TOTAL_AIR_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_WATER_RELEASE,V_TRI_FORM_TOTALS_EZ.NUMBER_OF_STREAMS,V_TRI_FORM_TOTALS_EZ.UNINJ8795,V_TRI_FORM_TOTALS_EZ.UNINJ_I,V_TRI_FORM_TOTALS_EZ.UNINJ_IIV,V_TRI_FORM_TOTALS_EZ.LANDF8795,V_TRI_FORM_TOTALS_EZ.RCRA_C,V_TRI_FORM_TOTALS_EZ.OTH_LANDF,V_TRI_FORM_TOTALS_EZ.LAND_TREA,V_TRI_FORM_TOTALS_EZ.SURF_IMP,V_TRI_FORM_TOTALS_EZ.SI_553A,V_TRI_FORM_TOTALS_EZ.SI_553B,V_TRI_FORM_TOTALS_EZ.OTH_DISP,V_TRI_FORM_TOTALS_EZ.TOTAL_LAND_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_POTW_TRANSFER,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81C,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81D,V_TRI_FORM_TOTALS_EZ.POTW_TREATMENT,V_TRI_FORM_TOTALS_EZ.POTW_METAL,V_TRI_FORM_TOTALS_EZ.POTW_NON_METAL,V_TRI_FORM_TOTALS_EZ.P30,V_TRI_FORM_TOTALS_EZ.P31,V_TRI_FORM_TOTALS_EZ.P32,V_TRI_FORM_TOTALS_EZ.P33,V_TRI_FORM_TOTALS_EZ.P34,V_TRI_FORM_TOTALS_EZ.P35,V_TRI_FORM_TOTALS_EZ.P36,V_TRI_FORM_TOTALS_EZ.P37,V_TRI_FORM_TOTALS_EZ.P38,V_TRI_FORM_TOTALS_EZ.P39,V_TRI_FORM_TOTALS_EZ.M10,V_TRI_FORM_TOTALS_EZ.M41,V_TRI_FORM_TOTALS_EZ.M62,V_TRI_FORM_TOTALS_EZ.M40_METAL,V_TRI_FORM_TOTALS_EZ.M61_METAL,V_TRI_FORM_TOTALS_EZ.M71,V_TRI_FORM_TOTALS_EZ.M81,V_TRI_FORM_TOTALS_EZ.M82,V_TRI_FORM_TOTALS_EZ.M72,V_TRI_FORM_TOTALS_EZ.TOTAL_OFFSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_RECYCLING_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_RECOVERY_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TREATMENT_TRANSFER,V_TRI_FORM_TOTALS_EZ.UNCLASSIFIED_TRANSFERS,V_TRI_FORM_TOTALS_EZ.TOTAL_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TQR_RELEASE,V_TRI_FORM_TOTALS_EZ.REL_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81A_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81B_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81C_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81D_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TOTAL_PROD_WASTE,V_TRI_FORM_TOTALS_EZ.ONE_TIME_RELEASE_QTY
2019,80525GLNTT4380S,AVAGO TECHNOLOGIES INC FORT COLLINS COLORADO,4380 ZIEGLER RD,FORT COLLINS,LARIMER,08,CO,N/A,80525,8,REGION 8,0,,N/A,,C,BROADCOM LTD,608374406,BROADCOM LTD,110008062577,334,,    ,334413,    ,ETHYLENE GLYCOL,000107211,000107211,24257,NA,NA,NO,NO,YES,0,1319217893609,L,2020-06-15,2020-06-15,0,,,242,94,148,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93525,7482,0,7482,86043,0,93525,0,0,0,0,0,0,7482,0,0,86043,0,0,0,0,0,0,0,0,0,7482,0,0,86043,0,86043,7724,0,0,242,0,7482,0,0,0,0,0,86043,93767,
2019,80549RWHDN2700E,RAWHIDE ENERGY STATION,2700 E COUNTY RD 82,WELLINGTON,LARIMER,08,CO,N/A,80549,8,REGION 8,0,,N/A,,C,PLATTE RIVER POWER AUTHORITY,075759948,PLATTE RIVER POWER AUTHORITY,110000607148,2211,,    ,221112,    ,VANADIUM COMPOUNDS,N770,N770,755389,NA,NA,NO,NO,NO,0,1319217923919,L,2020-06-17,2020-06-17,0,,,15981.2,1.3,32.9,34.2,0,0,0,0,0,0,0,15947,0,0,0,0,0,15947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713,0,0,0,6713,15981.2,0,15947,34.2,0,0,0,6713,0,0,0,0,22694.2,
2019,8090WRCKYM2725C,MARTIN MARIETTA - CAPITAL FACILITY,2725 CAPITAL DR,COLORADO SPRINGS,EL PASO,08,CO,N/A,80939,8,REGION 8,0,,N/A,,C,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,110001966141,327,,    ,327320,324121    ,BENZO(G H I)PERYLENE,000191242,000191242,40576,NA,NA,NO,NO,YES,0,1319218213573,L,2020-06-28,2020-06-28,0,,,.0149,.0021,.0128,.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0149,0,0,.0149,0,0,0,0,0,0,0,0,.0149,
2019,80723PBLCS14940,PUBLIC SERVICE CO OF COLORADO PAWNEE STATION,14940 COUNTY RD 24,BRUSH,MORGAN,08,CO,N/A,80723,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110000600234,2211,,    ,221112,    ,AMMONIA,007664417,007664417,152389,NA,NA,NO,NO,NO,0,1319218084376,L,2020-06-24,2020-06-24,0,,,8536,8500,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8536,0,0,8536,0,0,0,0,0,0,529.55,0,9065.55,
2019,80601SSHCN10300,SASHCO INC,10300 E 107TH PL,BRIGHTON,ADAMS,08,CO,N/A,80601,8,REGION 8,0,,N/A,,C,NA,,NA,110000467520,325,,    ,325520,325510    ,NONYLPHENOL ETHOXYLATES,N535,N535,1978074,NA,NA,NO,NO,NO,0,1319218547519,L,2020-08-21,2020-08-21,0,,,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,0,0,0,0,2507,2512,0,0,5,0,2507,0,0,0,0,0,0,2512,
2019,80723PBLCS14940,PUBLIC SERVICE CO OF COLORADO PAWNEE STATION,14940 COUNTY RD 24,BRUSH,MORGAN,08,CO,N/A,80723,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110000600234,2211,,    ,221112,    ,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,N150,755371,NA,NA,NO,YES,YES,0,1319218084477,L,2020-06-24,2020-06-24,0,,,.3622,0,.3622,.3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3622,0,0,.3622,0,0,0,0,0,0,0,0,.3622,
2019,80723PBLCS14940,PUBLIC SERVICE CO OF COLORADO PAWNEE STATION,14940 COUNTY RD 24,BRUSH,MORGAN,08,CO,N/A,80723,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110000600234,2211,,    ,221112,    ,SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY),007664939,007664939,152405,NA,NA,NO,NO,NO,0,1319218084465,L,2020-06-24,2020-06-24,0,,,29.9,1.9,28,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,0,0,29.9,0,0,0,0,0,0,61728.71,0,61758.61,
2019,80723PBLCS14940,PUBLIC SERVICE CO OF COLORADO PAWNEE STATION,14940 COUNTY RD 24,BRUSH,MORGAN,08,CO,N/A,80723,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110000600234,2211,,    ,221112,    ,HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY),007647010,007647010,152231,NA,NA,NO,NO,YES,0,1319218084364,L,2020-06-24,2020-06-24,0,,,4800,0,4800,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,0,33306.26,0,38106.26,
2019,8090WRCKYM2725C,MARTIN MARIETTA - CAPITAL FACILITY,2725 CAPITAL DR,COLORADO SPRINGS,EL PASO,08,CO,N/A,80939,8,REGION 8,0,,N/A,,C,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,110001966141,327,,    ,327320,324121    ,POLYCYCLIC AROMATIC COMPOUNDS,N590,N590,649749,NA,NA,NO,YES,YES,0,1319218213623,L,2020-06-28,2020-06-28,0,,,.9145,.5457,.3688,.9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9145,0,0,.9145,0,0,0,0,0,0,0,0,.9145,
2019,8090WRCKYM2725C,MARTIN MARIETTA - CAPITAL FACILITY,2725 CAPITAL DR,COLORADO SPRINGS,EL PASO,08,CO,N/A,80939,8,REGION 8,0,,N/A,,C,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,110001966141,327,,    ,327320,324121    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319218213597,L,2020-06-28,2020-06-28,0,,,.4271,0,.4271,.4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4271,0,0,.4271,0,0,10.811,0,0,0,0,0,11.2381,
2019,8050WGGRGT12248,AGGREGATE INDUSTRIES WCR INC FIRESTONE READY MIX PLANT,12248 COUNTY ROAD 15,LONGMONT,WELD,08,CO,N/A,80504,8,REGION 8,0,,N/A,,C,AGGREGATE INDUSTRIES MANAGEMENT INC,128734949,AGGREGATE INDUSTRIES MANAGEMENT INC,,327,,    ,327320,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319217805643,L,2020-06-02,2020-06-02,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,81001BFGDR50WIL,GOODRICH CARBON OPERATIONS,50 WILLIAM WHITE BLVD,PUEBLO,PUEBLO,08,CO,N/A,81001,8,REGION 8,0,,N/A,,C,UNITED TECHNOLOGIES CORP,001344142,UNITED TECHNOLOGIES CORP,110041165093,336,,    ,336413,    ,POLYCYCLIC AROMATIC COMPOUNDS,N590,N590,649749,NA,NA,NO,YES,YES,0,1319218516639,L,2020-07-01,2020-07-01,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,.0297,.0276,.0021,.0003,0,.03,0,0,0,.0276,0,0,.0021,0,0,.0003,0,0,0,0,0,0,0,0,0,.0297,0,100,.0003,0,100.0003,.0297,0,0,0,.0276,.0021,0,0,23186,100,0,.0003,23286.03,
2019,81503CLRDC56924,TOTAL PETROCHEMICALS & REFINING USA INC (TOTAL CRAY VALLEY),569  24 1/4  RD,GRAND JUNCTION,MESA,08,CO,N/A,81505,8,REGION 8,0,,N/A,,C,TOTAL HOLDINGS USA INC,037810702,TOTAL HOLDINGS USA INC,110007237533,325,,    ,325212,    ,STYRENE,000100425,000100425,19414,NA,NA,NO,YES,YES,0,1319218118293,L,2020-06-25,2020-06-25,0,,,3950,2450,1500,3950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,3500,3950,0,0,3950,0,0,0,0,0,3500,0,0,7450,
2019,8064WFRTRR945AL,FORTERRA PRECAST CONCEPTS INC,9405 ALTON CT,HENDERSON,ADAMS,08,CO,N/A,80640,8,REGION 8,0,,N/A,,C,FORTERRA INC,047663716,FORTERRA INC,110070071330,327,,    ,327390,    ,LEAD,007439921,007439921,149583,NA,NA,NO,YES,YES,1,1319218350546,L,2020-06-30,2020-06-30,0,,,.288616,.280352,.008264,.288616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.288616,0,0,.288616,0,0,0,0,0,0,0,0,.288616,
2019,80216VNWTR4300H,UNIVAR USA INC DENVER,4300 HOLLY ST,DENVER,DENVER,08,CO,N/A,80216,8,REGION 8,0,,N/A,,C,UNIVAR USA INC,102971785,UNIVAR SOLUTIONS USA INC,110000467067,4246,,    ,424690,    ,METHANOL,000067561,000067561,4283,NA,NA,NO,NO,YES,0,1319218474827,L,2020-07-01,2020-07-01,0,,,1630,5,1625,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28003,0,28003,1630,0,0,1625,0,0,0,0,0,0,0,2838,4463,25170
2019,80216VNWTR4300H,UNIVAR USA INC DENVER,4300 HOLLY ST,DENVER,DENVER,08,CO,N/A,80216,8,REGION 8,0,,N/A,,C,UNIVAR USA INC,102971785,UNIVAR SOLUTIONS USA INC,110000467067,4246,,    ,424690,    ,NITRIC ACID,007697372,007697372,152686,NA,NA,NO,NO,NO,0,1319218474839,S,2020-07-01,2020-07-01,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,8012WMRTNM9511T,MARTIN MARIETTA TITAN READY MIX,9511 TITAN PARK CIR,LITTLETON,DOUGLAS,08,CO,N/A,80125,8,REGION 8,0,,N/A,,C,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,110060257902,327,,    ,327320,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319218213472,L,2020-06-28,2020-06-28,0,,,.1912,0,.1912,.1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1912,0,0,.1912,0,0,6.222,0,0,0,0,0,6.4132,
2019,80301NPRBT4884S,CORDEN PHARMA BOULDER,4884 STERLING DR,BOULDER,BOULDER,08,CO,N/A,80301,8,REGION 8,0,,N/A,,C,NA,,CORDEN US INC,110022512805,325,,    ,325411,    ,METHANOL,000067561,000067561,4283,NA,NA,NO,NO,YES,0,1319218454662,L,2020-07-01,2020-07-01,0,,,1950,250,1700,1950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,11000,0,59000,1950,0,0,1800,0,0,0,0,0,48000,0,11000,60800,
2019,80301NPRBT4884S,CORDEN PHARMA BOULDER,4884 STERLING DR,BOULDER,BOULDER,08,CO,N/A,80301,8,REGION 8,0,,N/A,,C,NA,,CORDEN US INC,110022512805,325,,    ,325411,    ,TOLUENE,000108883,000108883,25452,NA,NA,NO,NO,YES,0,1319218454674,L,2020-07-01,2020-07-01,0,,,500,250,250,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,6250,0,32250,500,0,0,120,0,0,0,0,0,26000,0,6200,32320,
2019,81625TRPPR65MIL,TRAPPER MINING INC,6.5 MILES SW OF CRAIG  LOCATED OFF STATE HWY 13,CRAIG,MOFFAT,08,CO,N/A,81625,8,REGION 8,0,,N/A,,C,NA,,NA,110008302522,2121,,    ,212111,    ,BARIUM COMPOUNDS,N040,N040,649426,NA,NA,NO,NO,NO,0,1319218207759,L,2020-06-27,2020-06-27,0,,,860538.3,75,0,75,142.3,4,0,0,0,0,0,860000,0,0,0,321,0,860321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860538.3,0,860000,538.3,0,0,0,0,0,0,0,0,860538.3,
2019,81625TRPPR65MIL,TRAPPER MINING INC,6.5 MILES SW OF CRAIG  LOCATED OFF STATE HWY 13,CRAIG,MOFFAT,08,CO,N/A,81625,8,REGION 8,0,,N/A,,C,NA,,NA,110008302522,2121,,    ,212111,    ,LEAD COMPOUNDS,N420,N420,650002,NA,NA,NO,NO,YES,1,1319218207797,L,2020-06-27,2020-06-27,0,,,14732.26,2,0,2,19.26,4,0,0,0,0,0,14700,0,0,0,11,0,14711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14732.26,0,14700,32.26,0,0,0,0,0,0,0,0,14732.26,
2019,81226HLNMN3500S,HOLCIM (US) INC PORTLAND PLANT,3500 STATE HWY 120,FLORENCE,FREMONT,08,CO,N/A,81226,8,REGION 8,0,,N/A,,C,HOLCIM (US) INC,608963674,HOLCIM (US) INC,110000600289,327,,    ,327310,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319217825607,L,2020-06-05,2020-06-05,0,,,4795.42,2.23,43.19,45.42,0,0,0,0,0,0,0,4750,0,0,0,0,0,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4795.42,0,4750,45.42,0,0,0,0,0,0,0,0,4795.42,
2019,80110BRDNN1325W,SOUTHERN FOODS GROUP LLC D/B/A MEADOW GOLD DAIRIES,1325 W OXFORD AVE,ENGLEWOOD,ARAPAHOE,08,CO,N/A,80110,8,REGION 8,0,,N/A,,C,DEAN FOODS CO,929182210,DEAN FOODS CO,110000495321,311,,    ,311511,    ,NITRIC ACID,007697372,007697372,152686,NA,NA,NO,NO,NO,0,1319217882327,L,2020-06-14,2020-06-14,0,,,10,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,10,0,0,10,0,0,0,0,0,0,15265,250,15525,
2019,8090WGGRGT3749N,AGGREGATE INDUSTRIES WCR INC CS-NORTH READY MIX PLANT,3749 N NEVADA AVE,COLORADO SPRINGS,EL PASO,08,CO,N/A,80907,8,REGION 8,0,,N/A,,C,AGGREGATE INDUSTRIES MANAGEMENT INC,128734949,AGGREGATE INDUSTRIES MANAGEMENT INC,110001430853,327,,    ,327320,    ,LEAD COMPOUNDS,N420,N420,650002,NA,NA,NO,NO,YES,1,1319218321127,L,2020-06-29,2020-06-29,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80550FRNTR31375,FRONT RANGE ENERGY,31375 GREAT WESTERN DR,WINDSOR,WELD,08,CO,N/A,80550,8,REGION 8,0,,N/A,,C,FRONT RANGE ENERGY LLC,NA,FRONT RANGE ENERGY LLC,110024579204,325,,    ,325193,    ,TOLUENE,000108883,000108883,25452,NA,NA,NO,NO,YES,0,1319218307332,S,2020-06-29,2020-06-29,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80401LFRGW1841W,MARTIN MARIETTA SPEC AGG,19301 W COLFAX,GOLDEN,JEFFERSON,08,CO,N/A,80401,8,REGION 8,0,,N/A,,C,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,110064235073,327,,    ,327320,324121    ,POLYCYCLIC AROMATIC COMPOUNDS,N590,N590,649749,NA,NA,NO,YES,YES,0,1319218213383,L,2020-06-28,2020-06-28,0,,,2.7518,1.642,1.1098,2.7518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7518,0,0,2.7518,0,0,0,0,0,0,0,0,2.7518,
2019,80903MRTND700SC,COLORADO SPRINGS UTILITIES MARTIN DRAKE POWER PLANT,700 S CONEJOS ST,COLORADO SPRINGS,EL PASO,08,CO,N/A,80903,8,REGION 8,0,,N/A,,C,COLORADO SPRINGS UTILITIES,127711760,COLORADO SPRINGS UTILITIES,110009559637,2211,,    ,221112,    ,HYDROGEN FLUORIDE,007664393,007664393,152371,NA,NA,NO,NO,YES,0,1319218372807,L,2020-06-30,2020-06-30,0,,,730,0,730,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,730,0,0,0,0,0,0,32000,0,32730,
2019,80916NCRMD1635A,DPIX LLC,1635 AEROPLAZA DR,COLORADO SPRINGS,EL PASO,08,CO,N/A,80916,8,REGION 8,0,,N/A,,C,NA,,NA,110000467780,334,,    ,334413,    ,CERTAIN GLYCOL ETHERS,N230,N230,649541,NA,NA,NO,NO,YES,0,1319217742117,L,2020-05-11,2020-05-11,0,,,1000,750,250,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15474,0,0,15474,1000,0,0,1000,0,0,0,0,0,15474,1000,0,17474,0
2019,8150WMLTCH73123,MULTI-CHEM GROUP GRAND JUNCTION CO FACILITY,731 23 1/4 ROAD BLG B,GRAND JUNCTION,MESA,08,CO,N/A,81501,8,REGION 8,0,,N/A,,C,HALLIBURTON ENERGY SERVICES INC,043296920,HALLIBURTON ENERGY SERVICES INC,110045534409,4246,,    ,424690,    ,ETHYLENE GLYCOL,000107211,000107211,24257,NA,NA,NO,NO,YES,0,1319218086585,S,2020-06-24,2020-06-24,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,81004GCCRG3372L,GCC RIO GRANDE INC,3372 LIME RD,PUEBLO,PUEBLO,08,CO,N/A,81004,8,REGION 8,0,,N/A,,C,GCC OF AMERICA,018941164,GCC OF AMERICA,110037262636,327,,    ,327310,    ,LEAD COMPOUNDS,N420,N420,650002,NA,NA,NO,NO,YES,1,1319218370548,L,2020-06-30,2020-06-30,0,,,28.76,10.51,18.25,28.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.76,0,0,28.76,0,0,0,0,0,0,0,0,28.76,
